user_id, server_time, user_time, action_id, chat_version, category, action, label, value
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927189482,1515927167730,1511284368125-sb0j-qhth-e3dm,280,EKPT-Cridito Consolidado-100 Criditos V.280,002 - Escrever: Texto ou HTML,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927190458,1515927168739,action-5a145e0bdb76e3-19060063,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7718-67297408,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927194993,1515927173248,action-5a145e0bdb7718-67297408,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425668661-wp57-c4cq-vk5r,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927194993,1515927173245,action-5a145e0bdb7718-67297408,280,EKPT-Cridito Consolidado-100 Criditos V.280,004 - Perguntar: Slider,3,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927195004,1515927173256,1515425668661-wp57-c4cq-vk5r,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb76f3-86182631,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927203735,1515927182000,action-5a145e0bdb76f3-86182631,280,EKPT-Cridito Consolidado-100 Criditos V.280,006 - Perguntar: Slider,21000,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927203736,1515927182002,action-5a145e0bdb76f3-86182631,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425697133-z2kv-m3el-auhq,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927203747,1515927182007,1515425697133-z2kv-m3el-auhq,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7729-56961761,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927208635,1515927186892,action-5a145e0bdb7729-56961761,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425722346-rtrl-oufx-tajm,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927208635,1515927186889,action-5a145e0bdb7729-56961761,280,EKPT-Cridito Consolidado-100 Criditos V.280,008 - Perguntar: Lista de Opgues,0,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927208643,1515927186896,1515425722346-rtrl-oufx-tajm,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7730-93500570,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927214719,1515927192979,action-5a145e0bdb7730-93500570,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7860-90059012,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927214719,1515927192977,action-5a145e0bdb7730-93500570,280,EKPT-Cridito Consolidado-100 Criditos V.280,010 - Escrever: Texto ou HTML,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927219410,1515927197684,action-5a145e0bdb7860-90059012,280,EKPT-Cridito Consolidado-100 Criditos V.280,011 - Perguntar: Lista de Opgues,M,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927219421,1515927197687,action-5a145e0bdb7860-90059012,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7878-84501867,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927228741,1515927207015,action-5a145e0bdb7878-84501867,280,EKPT-Cridito Consolidado-100 Criditos V.280,012 - Perguntar: Texto,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927228751,1515927207016,action-5a145e0bdb7878-84501867,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7891-52669745,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927234181,1515927212448,action-5a145e0bdb7891-52669745,280,EKPT-Cridito Consolidado-100 Criditos V.280,013 - Perguntar: Texto,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927234190,1515927212450,action-5a145e0bdb7891-52669745,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425754710-g58y-x9hx-737w,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927234200,1515927212455,1515425754710-g58y-x9hx-737w,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb78a5-22477229,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927235741,1515927214012,action-5a145e0bdb78a5-22477229,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb78b7-20944640,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927235741,1515927214009,action-5a145e0bdb78a5-22477229,280,EKPT-Cridito Consolidado-100 Criditos V.280,015 - Escrever: Texto ou HTML,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927240474,1515927218759,action-5a145e0bdb78b7-20944640,280,EKPT-Cridito Consolidado-100 Criditos V.280,016 - Perguntar: Lista de Opgues,employed,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927240484,1515927218761,action-5a145e0bdb78b7-20944640,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb78c5-31910155,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927240527,1515927218812,action-5a145e0bdb78c5-31910155,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb78d2-33626630,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927247773,1515927226054,action-5a145e0bdb78d2-33626630,280,EKPT-Cridito Consolidado-100 Criditos V.280,018 - Perguntar: Lista de Opgues,open-ended,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927247782,1515927226057,action-5a145e0bdb78d2-33626630,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb78f2-29821441,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927257038,1515927235317,action-5a145e0bdb78f2-29821441,280,EKPT-Cridito Consolidado-100 Criditos V.280,019 - Perguntar: Slider,1200,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927257050,1515927235320,action-5a145e0bdb78f2-29821441,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425835019-kskj-n2d5-cvig,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927257059,1515927235325,1515425835019-kskj-n2d5-cvig,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7900-56529572,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927261221,1515927239497,action-5a145e0bdb7900-56529572,280,EKPT-Cridito Consolidado-100 Criditos V.280,021 - Perguntar: Lista de Opgues,single,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927261230,1515927239500,action-5a145e0bdb7900-56529572,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425846844-f4lj-sv3y-9j47,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927261241,1515927239506,1515425846844-f4lj-sv3y-9j47,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7916-81830554,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927263093,1515927241369,action-5a145e0bdb7916-81830554,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7926-28839365,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927263093,1515927241364,action-5a145e0bdb7916-81830554,280,EKPT-Cridito Consolidado-100 Criditos V.280,023 - Escrever: Texto ou HTML,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927280223,1515927258150,action-5a145e0bdb7926-28839365,280,EKPT-Cridito Consolidado-100 Criditos V.280,024 - Perguntar: Data/Hora,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927280223,1515927258154,action-5a145e0bdb7926-28839365,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425810882-qjfw-3yv8-2g81,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927280233,1515927258160,1515425810882-qjfw-3yv8-2g81,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7a78-62323417,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927281817,1515927260091,action-5a145e0bdb7a78-62323417,280,EKPT-Cridito Consolidado-100 Criditos V.280,026 - Escrever: Texto ou HTML,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927281821,1515927260093,action-5a145e0bdb7a78-62323417,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7a86-40300389,
