,Pattern,Relative SUP,global_interest_17,global_criterion_17,global_interest_28,global_criterion_28,global_interest_77,global_criterion_77,global_interest_81,global_criterion_81,global_interest_78,global_criterion_78
417,"[19, 20, 21, 22, 28, 29]",0.35906040268456374,0.5338926174496644,0.19169969821179225,0.0,0.0,0.43224471583476975,0.15520196172590725,0.3908320191684699,0.14033230218465192,0.41671495458490726,0.1496258393979365
444,"[21, 22, 28, 29]",0.35906040268456374,0.5338926174496644,0.19169969821179225,0.0,0.0,0.43224471583476975,0.15520196172590725,0.3908320191684699,0.14033230218465192,0.41671495458490726,0.1496258393979365
119,"[5, 6, 7]",0.5761744966442953,0.33121352601110876,0.1908367866312328,0.26675741597057445,0.15369881987297865,0.1849337262980147,0.1065540966623125,0.16716119499829968,0.09631401738660421,0.1782690270606216,0.1027140669339219
94,"[4, 5, 6, 7, 8, 9]",0.5600671140939597,0.3385660746096405,0.1896197243367416,0.27434725612330657,0.15365287599657673,0.1904067862040124,0.10664057925318682,0.1726265778246026,0.09668246925814153,0.18388899835532269,0.10299018062249447
66,"[3, 4, 5, 6, 7, 8, 9]",0.5587248322147651,0.3386974222544693,0.1892386604207018,0.27409859523953484,0.15314569163551192,0.19087711872946772,0.10664778613575965,0.172996150512929,0.0966572451691365,0.18432190579841584,0.10298522589072563
37,"[2, 3, 4, 5, 6, 7, 8, 9]",0.5577181208053691,0.33834508435700505,0.18870118463132293,0.2740617352748771,0.15284919598216298,0.190479247934485,0.10623372821044096,0.1725223915554156,0.09621886401513446,0.183895847971636,0.10256204675465067
7,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5573825503355705,0.3382273555592369,0.18852202603486326,0.27384873671153065,0.1526385072744471,0.190747669593396,0.10631942254853381,0.17276545624249967,0.09629645061033287,0.1841548513267256,0.10264470068915814
91,"[4, 5, 6]",0.5775167785234899,0.3258740236088742,0.18819771631908472,0.26178610843547334,0.15118587000585557,0.17984295847973508,0.10386232602135036,0.16333000557659239,0.09432581865681727,0.1737958655222303,0.10037002837710012
93,"[4, 5, 6, 7, 8]",0.5644295302013422,0.33294136893599025,0.18792194045313274,0.2699450957233718,0.1523649835592991,0.18696143134172327,0.10552655285797936,0.16950538269398052,0.09567384352056216,0.18056404567908135,0.10191567947389758
63,"[3, 4, 5, 6]",0.5761744966442953,0.32597182537045655,0.18781665240304493,0.26151571532992224,0.15067868564479078,0.18027443683965705,0.10386953290392321,0.16366672790453146,0.09430059456781226,0.17419214878455863,0.10036507364533127
65,"[3, 4, 5, 6, 7, 8]",0.5630872483221476,0.3330582908704035,0.18754087653709298,0.2696878674676628,0.1518577991982343,0.1874199070481798,0.10553375974055224,0.16986465191063188,0.09564861943155714,0.18098567326075304,0.10191072474212873
468,"[28, 29, 31]",0.351006711409396,0.5338926174496644,0.18739989189676143,0.0,0.0,0.45012947453354757,0.15799846656445998,0.409052896914503,0.14358031213844635,0.43495874953870783,0.15267344027432497
34,"[2, 3, 4, 5, 6]",0.5751677852348993,0.3256079033306447,0.1872791766136661,0.2614579499267775,0.15038218999144182,0.17987007901764385,0.10345547497860455,0.16319101281981002,0.0938622134138102,0.1737612868363967,0.09994189450925635
4,"[1, 2, 3, 4, 5, 6]",0.5748322147651007,0.32548631272111794,0.1871000180172064,0.2612440594427923,0.15017150128372592,0.1801241591148618,0.1035411693166974,0.16342125162104237,0.09393980000900859,0.17400651159510572,0.1000245484437638
36,"[2, 3, 4, 5, 6, 7, 8]",0.5620805369127517,0.332698587598918,0.18700340074771402,0.26964339376940794,0.15156130354488534,0.18701893218471394,0.10511970181523352,0.1693889612340979,0.09521023827755504,0.18055694680957624,0.10148754560605376
92,"[4, 5, 6, 7]",0.5667785234899329,0.329629740007391,0.18682705733975952,0.26728396533431875,0.15149081122471958,0.18512820818482006,0.10492669249132922,0.16784464021044188,0.09513073735417325,0.17879488677228494,0.10133710193234538
6,"[1, 2, 3, 4, 5, 6, 7, 8]",0.561744966442953,0.3325784000064147,0.18682424215125443,0.26942940992518827,0.15135061483716952,0.18728320223232542,0.10520539615332643,0.16962826649988372,0.09528782487275347,0.18081194422393815,0.10157019954056123
64,"[3, 4, 5, 6, 7]",0.5654362416107382,0.32973831477904136,0.1864459934237197,0.26702148845916396,0.1509836268636548,0.18558042737936392,0.10493389937390209,0.16819847449863579,0.09510551326516822,0.17921056300161314,0.10133214720057655
35,"[2, 3, 4, 5, 6, 7]",0.5644295302013422,0.329374187009712,0.18590851763434077,0.26697244411814003,0.15068713121030586,0.18517784037858415,0.1045198414485834,0.1677217917308414,0.09466713211116617,0.17878045471594217,0.10090896806450159
5,"[1, 2, 3, 4, 5, 6, 7]",0.5640939597315436,0.32925252226822477,0.18572935903788115,0.2667577624376669,0.15047644250258996,0.18543991471998528,0.10460553578667627,0.16795910871205616,0.09474471870636457,0.17903333346641698,0.10099162199900905
432,"[20, 21, 22, 28, 29, 31]",0.3422818791946309,0.5338926174496644,0.18274176838881132,0.0,0.0,0.4552325916809292,0.15581786695119054,0.41253597687223964,0.14120358939922298,0.43946013858707844,0.15041924206671814
457,"[22, 28, 29, 31]",0.3422818791946309,0.5338926174496644,0.18274176838881132,0.0,0.0,0.4552325916809292,0.15581786695119054,0.41253597687223964,0.14120358939922298,0.43946013858707844,0.15041924206671814
445,"[21, 22, 28, 29, 31]",0.3422818791946309,0.5338926174496644,0.18274176838881132,0.0,0.0,0.4552325916809292,0.15581786695119054,0.41253597687223964,0.14120358939922298,0.43946013858707844,0.15041924206671814
418,"[19, 20, 21, 22, 28, 29, 31]",0.3422818791946309,0.5338926174496644,0.18274176838881132,0.0,0.0,0.4552325916809292,0.15581786695119054,0.41253597687223964,0.14120358939922298,0.43946013858707844,0.15041924206671814
403,"[18, 19, 20, 21, 22, 28, 29, 31]",0.3422818791946309,0.5338926174496644,0.18274176838881132,0.0,0.0,0.4552325916809292,0.15581786695119054,0.41253597687223964,0.14120358939922298,0.43946013858707844,0.15041924206671814
90,"[4, 5]",0.6110738255033556,0.2966603274990879,0.18128136119994598,0.23685838963030126,0.14473796225395252,0.16253312399338077,0.09931973784964643,0.14715548282712138,0.08992286383496241,0.15676650855603347,0.0957959100941399
62,"[3, 4, 5]",0.609731543624161,0.29668843473089734,0.1809002972839062,0.23654800116720165,0.1442307778928877,0.16290274920308945,0.0993269447322193,0.14743806628671058,0.08989763974595742,0.15710349310944732,0.09579095536237106
33,"[2, 3, 4, 5]",0.6087248322147651,0.29629614556432804,0.1803628214945272,0.23645212848612207,0.14393428223953875,0.16249195296833718,0.09891288680690057,0.14696173682691666,0.08945925859195532,0.1566681219153045,0.0953677762262961
3,"[1, 2, 3, 4, 5]",0.6083892617449664,0.2961650940078553,0.18018366289806767,0.2362362430914684,0.14372359353182287,0.16272243343192522,0.09899858114499342,0.14717032468710323,0.08953684518715374,0.156890392652617,0.09545043016080357
506,"[35, 36]",0.32583892617449667,0.5338926174496644,0.17396299716229,0.6278523489932886,0.20457873519210848,0.515944814308698,0.16811490425964623,0.4678892381843518,0.1524565269385925,0.49792397326206805,0.16224301276425104
491,"[31, 35]",0.30134228187919465,0.5338926174496644,0.16088441962073782,0.6278523489932886,0.18919845952885006,0.5177036194973366,0.15600599003644572,0.4712892318678997,0.14201937255616576,0.4996196139300002,0.15055651453326852
492,"[31, 35, 36]",0.30134228187919465,0.5338926174496644,0.16088441962073782,0.6278523489932886,0.18919845952885006,0.5177036194973366,0.15600599003644572,0.4712892318678997,0.14201937255616576,0.4996196139300002,0.15055651453326852
481,"[29, 31, 35, 36]",0.30134228187919465,0.5338926174496644,0.16088441962073782,0.6278523489932886,0.18919845952885006,0.5177036194973366,0.15600599003644572,0.4712892318678997,0.14201937255616576,0.4996196139300002,0.15055651453326852
480,"[29, 31, 35]",0.30134228187919465,0.5338926174496644,0.16088441962073782,0.6278523489932886,0.18919845952885006,0.5177036194973366,0.15600599003644572,0.4712892318678997,0.14201937255616576,0.4996196139300002,0.15055651453326852
507,"[35, 36, 37]",0.2912751677852349,0.5338926174496644,0.15550966172694922,0.6278523489932886,0.18287779829737397,0.5038693943197275,0.1467646423723233,0.45524211428184913,0.13260072322035069,0.48381445545893864,0.1409231366907244
515,"[36, 37]",0.2912751677852349,0.5338926174496644,0.15550966172694922,0.6278523489932886,0.18287779829737397,0.5038693943197275,0.1467646423723233,0.45524211428184913,0.13260072322035069,0.48381445545893864,0.1409231366907244
551,"[72, 73]",0.28993288590604027,0.5338926174496644,0.15479302734111075,0.6278523489932886,0.1820350434665105,0.6254179095202586,0.18132921940453134,0.5662456500124285,0.16417323543984505,0.6032283122048223,0.17489572541777398
564,"[73, 74]",0.2895973154362416,0.5338926174496644,0.15461386874465113,0.6278523489932886,0.18182435475879466,0.6264385202236618,0.1814149137426242,0.5671696983365347,0.16425082203504346,0.6042127120159891,0.17497837935228142
552,"[72, 73, 74]",0.2889261744966443,0.5338926174496644,0.15425555155173193,0.6278523489932886,0.18140297734336291,0.627325413714348,0.1812507319490113,0.5678627941600605,0.16407042475564165,0.6050269313814901,0.17480811675149766
508,"[35, 36, 37, 38]",0.276510067114094,0.5338926174496644,0.147626683482726,0.6278523489932886,0.17360749515787577,0.4972810491616667,0.13750321627825954,0.4495928885937661,0.12431695979908165,0.4792507569110126,0.13251765895794443
516,"[36, 37, 38]",0.276510067114094,0.5338926174496644,0.147626683482726,0.6278523489932886,0.17360749515787577,0.4972810491616667,0.13750321627825954,0.4495928885937661,0.12431695979908165,0.4792507569110126,0.13251765895794443
523,"[37, 38]",0.276510067114094,0.5338926174496644,0.147626683482726,0.6278523489932886,0.17360749515787577,0.4972810491616667,0.13750321627825954,0.4495928885937661,0.12431695979908165,0.4792507569110126,0.13251765895794443
61,"[3, 4]",0.6879194630872483,0.21145359305942057,0.1454630422053061,0.16882795874938616,0.11614003873699383,0.11585038467834347,0.07969573442637722,0.1048895072843346,0.07215553353452547,0.11174005565559014,0.07686815909193281
32,"[2, 3, 4]",0.6869127516778524,0.21098103953075875,0.14492556641592724,0.16864375104507157,0.1158435430836448,0.11541738933715406,0.07928167650105851,0.10440503863896416,0.07171715238052337,0.11128775782533284,0.07644497995585783
2,"[1, 2, 3, 4]",0.6865771812080537,0.2108232137350995,0.14474640781946763,0.16841930891508716,0.11563285437592896,0.11559861441870539,0.07936737083915142,0.10456907240843155,0.07179473897572179,0.11146253616485269,0.0765276338903653
493,"[31, 35, 36, 37]",0.2701342281879195,0.5338926174496644,0.14422267014999327,0.6278523489932886,0.16960440971127427,0.5064204734505733,0.13680150373413139,0.460448536393368,0.12438290999887963,0.48646031990780947,0.13140958306234451
482,"[29, 31, 35, 36, 37]",0.2701342281879195,0.5338926174496644,0.14422267014999327,0.6278523489932886,0.16960440971127427,0.5064204734505733,0.13680150373413139,0.460448536393368,0.12438290999887963,0.48646031990780947,0.13140958306234451
483,"[29, 31, 35, 36, 37, 38]",0.2557046979865772,0.5338926174496644,0.13651885050222964,0.6278523489932886,0.16054479527949192,0.49973291329954805,0.1277840536692133,0.45501643610464326,0.1163498403730665,0.4820076016983975,0.12325160821952312
494,"[31, 35, 36, 37, 38]",0.2557046979865772,0.5338926174496644,0.13651885050222964,0.6278523489932886,0.16054479527949192,0.49973291329954805,0.1277840536692133,0.45501643610464326,0.1163498403730665,0.4820076016983975,0.12325160821952312
509,"[35, 36, 37, 38, 39]",0.2543624161073825,0.5338926174496644,0.13580221611639115,0.6278523489932886,0.15970204044862843,0.5029428929435795,0.12792976941316553,0.45165639643660205,0.11488441224796789,0.4838703033007775,0.12307841943019776
530,"[38, 39]",0.2543624161073825,0.5338926174496644,0.13580221611639115,0.6278523489932886,0.15970204044862843,0.5029428929435795,0.12792976941316553,0.45165639643660205,0.11488441224796789,0.4838703033007775,0.12307841943019776
524,"[37, 38, 39]",0.2543624161073825,0.5338926174496644,0.13580221611639115,0.6278523489932886,0.15970204044862843,0.5029428929435795,0.12792976941316553,0.45165639643660205,0.11488441224796789,0.4838703033007775,0.12307841943019776
517,"[36, 37, 38, 39]",0.2543624161073825,0.5338926174496644,0.13580221611639115,0.6278523489932886,0.15970204044862843,0.5029428929435795,0.12792976941316553,0.45165639643660205,0.11488441224796789,0.4838703033007775,0.12307841943019776
587,"[77, 78]",0.24630872483221478,0.5338926174496644,0.1315024098013603,0.6278523489932886,0.1546455114634476,0.0,0.0,0.7074840444013678,0.17425949281563893,0.0,0.0
597,"[78, 79]",0.24563758389261744,0.5338926174496644,0.13114409260844107,0.6278523489932886,0.15422413404801585,0.7446308724832215,0.18290932840863022,0.7100487769098177,0.17441466600603575,0.0,0.0
588,"[77, 78, 79]",0.2453020134228188,0.5338926174496644,0.13096493401198145,0.6278523489932886,0.15401344534029998,0.0,0.0,0.7099684168969601,0.1741566821314355,0.0,0.0
606,"[79, 80]",0.2453020134228188,0.5338926174496644,0.13096493401198145,0.6278523489932886,0.15401344534029998,0.7446308724832215,0.18265945227692446,0.7113364059530477,0.1744922526012342,0.7536912751677852,0.18488198729786948
589,"[77, 78, 79, 80]",0.24496644295302014,0.5338926174496644,0.13078577541552183,0.6278523489932886,0.1538027566325841,0.0,0.0,0.7112576997333824,0.17423426872663395,0.0,0.0
598,"[78, 79, 80]",0.24496644295302014,0.5338926174496644,0.13078577541552183,0.6278523489932886,0.1538027566325841,0.7446308724832215,0.1824095761452187,0.7112576997333824,0.17423426872663395,0.0,0.0
484,"[29, 31, 35, 36, 37, 38, 39]",0.23355704697986576,0.5338926174496644,0.12469438313589477,0.6278523489932886,0.14663934057024458,0.5061371486338491,0.11821189780173119,0.4577738152069116,0.10691630046443305,0.4873035485290125,0.11381317777724587
495,"[31, 35, 36, 37, 38, 39]",0.23355704697986576,0.5338926174496644,0.12469438313589477,0.6278523489932886,0.14663934057024458,0.5061371486338491,0.11821189780173119,0.4577738152069116,0.10691630046443305,0.4873035485290125,0.11381317777724587
614,"[80, 81]",0.23120805369127517,0.5338926174496644,0.12344027296067744,0.6278523489932886,0.1451645196162335,0.7446308724832215,0.17216465474528175,0.0,0.0,0.7536912751677852,0.17425949281563893
607,"[79, 80, 81]",0.23087248322147652,0.5338926174496644,0.12326111436421783,0.6278523489932886,0.14495383090851763,0.7446308724832215,0.17191477861357596,0.0,0.0,0.7536912751677852,0.17400657628034774
599,"[78, 79, 80, 81]",0.23087248322147652,0.5338926174496644,0.12326111436421783,0.6278523489932886,0.14495383090851763,0.7446308724832215,0.17191477861357596,0.0,0.0,0.0,0.0
590,"[77, 78, 79, 80, 81]",0.23087248322147652,0.5338926174496644,0.12326111436421783,0.6278523489932886,0.14495383090851763,0.0,0.0,0.0,0.0,0.0,0.0
470,"[28, 29, 31, 35]",0.23087248322147652,0.5338926174496644,0.12326111436421783,0.0,0.0,0.5446308724832215,0.12574028196928067,0.5049621590746823,0.11658186759845016,0.5309962397067923,0.12259242044237353
471,"[28, 29, 31, 35, 36]",0.23087248322147652,0.5338926174496644,0.12326111436421783,0.0,0.0,0.5446308724832215,0.12574028196928067,0.5049621590746823,0.11658186759845016,0.5309962397067923,0.12259242044237353
405,"[18, 19, 20, 21, 22, 28, 29, 31, 35]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
448,"[21, 22, 28, 29, 31, 35, 36]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
447,"[21, 22, 28, 29, 31, 35]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
435,"[20, 21, 22, 28, 29, 31, 35, 36]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
459,"[22, 28, 29, 31, 35]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
460,"[22, 28, 29, 31, 35, 36]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
434,"[20, 21, 22, 28, 29, 31, 35]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
406,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
421,"[19, 20, 21, 22, 28, 29, 31, 35, 36]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
420,"[19, 20, 21, 22, 28, 29, 31, 35]",0.22684563758389262,0.5338926174496644,0.1211112112067024,0.0,0.0,0.5469396747920238,0.12407087924812352,0.5061656836824622,0.11482147723803504,0.5329120543885644,0.12088877475391595
576,"[74, 77]",0.2238255033557047,0.5338926174496644,0.11949878383856583,0.6278523489932886,0.1405293680464844,0.0,0.0,0.6788369238199692,0.15194101617044276,0.7222070172967207,0.16164834917346063
565,"[73, 74, 77]",0.22348993288590605,0.5338926174496644,0.11931962524210621,0.6278523489932886,0.14031867933876851,0.0,0.0,0.6787018562186348,0.15168303229584254,0.7221597436362537,0.16139543263816944
553,"[72, 73, 74, 77]",0.2231543624161074,0.5338926174496644,0.11914046664564659,0.6278523489932886,0.14010799063105267,0.0,0.0,0.6785663823989504,0.1514250484212423,0.7221123277993641,0.16114251610287822
621,"[81, 82]",0.22114093959731543,0.5338926174496644,0.11806551506688888,0.6278523489932886,0.13884385838475743,0.7446308724832215,0.16466837079410837,0.0,0.0,0.7536912751677852,0.16667199675690283
622,"[81, 82, 83]",0.22080536912751678,0.5338926174496644,0.11788635647042926,0.6278523489932886,0.13863316967704156,0.7446308724832215,0.1644184946624026,0.0,0.0,0.7536912751677852,0.16641908022161164
623,"[81, 82, 83, 84]",0.22080536912751678,0.5338926174496644,0.11788635647042926,0.6278523489932886,0.13863316967704156,0.7446308724832215,0.1644184946624026,0.0,0.0,0.7536912751677852,0.16641908022161164
627,"[82, 83]",0.22080536912751678,0.5338926174496644,0.11788635647042926,0.6278523489932886,0.13863316967704156,0.7446308724832215,0.1644184946624026,0.7687919463087248,0.16975338948696003,0.7536912751677852,0.16641908022161164
628,"[82, 83, 84]",0.22080536912751678,0.5338926174496644,0.11788635647042926,0.6278523489932886,0.13863316967704156,0.7446308724832215,0.1644184946624026,0.7687919463087248,0.16975338948696003,0.7536912751677852,0.16641908022161164
632,"[83, 84]",0.22080536912751678,0.5338926174496644,0.11788635647042926,0.6278523489932886,0.13863316967704156,0.7446308724832215,0.1644184946624026,0.7687919463087248,0.16975338948696003,0.7536912751677852,0.16641908022161164
629,"[82, 83, 84, 85]",0.21879194630872484,0.5338926174496644,0.11681140489167155,0.6278523489932886,0.13736903743074635,0.7446308724832215,0.16291923787216792,0.7687919463087248,0.1682054862393586,0.7536912751677852,0.16490158100986443
624,"[81, 82, 83, 84, 85]",0.21879194630872484,0.5338926174496644,0.11681140489167155,0.6278523489932886,0.13736903743074635,0.7446308724832215,0.16291923787216792,0.0,0.0,0.7536912751677852,0.16490158100986443
636,"[84, 85]",0.21879194630872484,0.5338926174496644,0.11681140489167155,0.6278523489932886,0.13736903743074635,0.7446308724832215,0.16291923787216792,0.7687919463087248,0.1682054862393586,0.7536912751677852,0.16490158100986443
633,"[83, 84, 85]",0.21879194630872484,0.5338926174496644,0.11681140489167155,0.6278523489932886,0.13736903743074635,0.7446308724832215,0.16291923787216792,0.7687919463087248,0.1682054862393586,0.7536912751677852,0.16490158100986443
639,"[85, 86]",0.21543624161073827,0.5338926174496644,0.11501981892707536,0.6278523489932886,0.13526215035358768,0.7446308724832215,0.16042047655511013,0.7687919463087248,0.16562564749335618,0.7536912751677852,0.1623724156569524
525,"[37, 38, 39, 40]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.48297673714487555,0.10388862030532389,0.43044608164707066,0.09258924105227258,0.4619619518595145,0.09936832588656
637,"[84, 85, 86]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.7446308724832215,0.16017060042340434,0.7687919463087248,0.1653676636187559,0.7536912751677852,0.16211949912166118
634,"[83, 84, 85, 86]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.7446308724832215,0.16017060042340434,0.7687919463087248,0.1653676636187559,0.7536912751677852,0.16211949912166118
531,"[38, 39, 40]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.48297673714487555,0.10388862030532389,0.43044608164707066,0.09258924105227258,0.4619619518595145,0.09936832588656
630,"[82, 83, 84, 85, 86]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.7446308724832215,0.16017060042340434,0.7687919463087248,0.1653676636187559,0.7536912751677852,0.16211949912166118
536,"[39, 40]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.48297673714487555,0.10388862030532389,0.43044608164707066,0.09258924105227258,0.4619619518595145,0.09936832588656
625,"[81, 82, 83, 84, 85, 86]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.7446308724832215,0.16017060042340434,0.0,0.0,0.7536912751677852,0.16211949912166118
518,"[36, 37, 38, 39, 40]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.48297673714487555,0.10388862030532389,0.43044608164707066,0.09258924105227258,0.4619619518595145,0.09936832588656
510,"[35, 36, 37, 38, 39, 40]",0.2151006711409396,0.5338926174496644,0.11484066033061573,0.6278523489932886,0.13505146164587178,0.48297673714487555,0.10388862030532389,0.43044608164707066,0.09258924105227258,0.4619619518595145,0.09936832588656
641,"[86, 87]",0.212751677852349,0.5338926174496644,0.11358655015539841,0.6278523489932886,0.13357664069186073,0.7446308724832215,0.1584214675014639,0.7687919463087248,0.1635617764965542,0.7536912751677852,0.16034908337462275
640,"[85, 86, 87]",0.212751677852349,0.5338926174496644,0.11358655015539841,0.6278523489932886,0.13357664069186073,0.7446308724832215,0.1584214675014639,0.7687919463087248,0.1635617764965542,0.7536912751677852,0.16034908337462275
638,"[84, 85, 86, 87]",0.21241610738255035,0.5338926174496644,0.1134073915589388,0.6278523489932886,0.13336595198414486,0.7446308724832215,0.1581715913697581,0.7687919463087248,0.16330379262195396,0.7536912751677852,0.16009616683933156
635,"[83, 84, 85, 86, 87]",0.21241610738255035,0.5338926174496644,0.1134073915589388,0.6278523489932886,0.13336595198414486,0.7446308724832215,0.1581715913697581,0.7687919463087248,0.16330379262195396,0.7536912751677852,0.16009616683933156
631,"[82, 83, 84, 85, 86, 87]",0.21241610738255035,0.5338926174496644,0.1134073915589388,0.6278523489932886,0.13336595198414486,0.7446308724832215,0.1581715913697581,0.7687919463087248,0.16330379262195396,0.7536912751677852,0.16009616683933156
626,"[81, 82, 83, 84, 85, 86, 87]",0.21241610738255035,0.5338926174496644,0.1134073915589388,0.6278523489932886,0.13336595198414486,0.7446308724832215,0.1581715913697581,0.0,0.0,0.7536912751677852,0.16009616683933156
615,"[80, 81, 82]",0.20771812080536914,0.5338926174496644,0.11089917120850412,0.6278523489932886,0.1304163100761227,0.7446308724832215,0.15467332552587723,0.0,0.0,0.7536912751677852,0.15655533534525473
617,"[80, 81, 82, 83, 84]",0.20738255033557046,0.5338926174496644,0.11072001261204449,0.6278523489932886,0.13020562136840683,0.7446308724832215,0.15442344939417144,0.0,0.0,0.7536912751677852,0.1563024188099635
608,"[79, 80, 81, 82]",0.20738255033557046,0.5338926174496644,0.11072001261204449,0.6278523489932886,0.13020562136840683,0.7446308724832215,0.15442344939417144,0.0,0.0,0.7536912751677852,0.1563024188099635
591,"[77, 78, 79, 80, 81, 82]",0.20738255033557046,0.5338926174496644,0.11072001261204449,0.6278523489932886,0.13020562136840683,0.0,0.0,0.0,0.0,0.0,0.0
616,"[80, 81, 82, 83]",0.20738255033557046,0.5338926174496644,0.11072001261204449,0.6278523489932886,0.13020562136840683,0.7446308724832215,0.15442344939417144,0.0,0.0,0.7536912751677852,0.1563024188099635
600,"[78, 79, 80, 81, 82]",0.20738255033557046,0.5338926174496644,0.11072001261204449,0.6278523489932886,0.13020562136840683,0.7446308724832215,0.15442344939417144,0.0,0.0,0.0,0.0
472,"[28, 29, 31, 35, 36, 37]",0.20738255033557046,0.5338926174496644,0.11072001261204449,0.0,0.0,0.5332744056062498,0.11059180626330953,0.49276670971566494,0.10219121698130232,0.5186755022971227,0.10756424846296034
610,"[79, 80, 81, 82, 83, 84]",0.2070469798657718,0.5338926174496644,0.11054085401558487,0.6278523489932886,0.12999493266069095,0.7446308724832215,0.15417357326246564,0.0,0.0,0.7536912751677852,0.15604950227467232
609,"[79, 80, 81, 82, 83]",0.2070469798657718,0.5338926174496644,0.11054085401558487,0.6278523489932886,0.12999493266069095,0.7446308724832215,0.15417357326246564,0.0,0.0,0.7536912751677852,0.15604950227467232
592,"[77, 78, 79, 80, 81, 82, 83]",0.2070469798657718,0.5338926174496644,0.11054085401558487,0.6278523489932886,0.12999493266069095,0.0,0.0,0.0,0.0,0.0,0.0
593,"[77, 78, 79, 80, 81, 82, 83, 84]",0.2070469798657718,0.5338926174496644,0.11054085401558487,0.6278523489932886,0.12999493266069095,0.0,0.0,0.0,0.0,0.0,0.0
602,"[78, 79, 80, 81, 82, 83, 84]",0.2070469798657718,0.5338926174496644,0.11054085401558487,0.6278523489932886,0.12999493266069095,0.7446308724832215,0.15417357326246564,0.0,0.0,0.0,0.0
601,"[78, 79, 80, 81, 82, 83]",0.2070469798657718,0.5338926174496644,0.11054085401558487,0.6278523489932886,0.12999493266069095,0.7446308724832215,0.15417357326246564,0.0,0.0,0.0,0.0
618,"[80, 81, 82, 83, 84, 85]",0.20570469798657717,0.5338926174496644,0.10982421962974641,0.6278523489932886,0.12915217782982746,0.7446308724832215,0.15317406873564252,0.0,0.0,0.7536912751677852,0.1550378361335075
611,"[79, 80, 81, 82, 83, 84, 85]",0.20536912751677852,0.5338926174496644,0.10964506103328679,0.6278523489932886,0.12894148912211162,0.7446308724832215,0.15292419260393675,0.0,0.0,0.7536912751677852,0.1547849195982163
594,"[77, 78, 79, 80, 81, 82, 83, 84, 85]",0.20536912751677852,0.5338926174496644,0.10964506103328679,0.6278523489932886,0.12894148912211162,0.0,0.0,0.0,0.0,0.0,0.0
603,"[78, 79, 80, 81, 82, 83, 84, 85]",0.20536912751677852,0.5338926174496644,0.10964506103328679,0.6278523489932886,0.12894148912211162,0.7446308724832215,0.15292419260393675,0.0,0.0,0.0,0.0
461,"[22, 28, 29, 31, 35, 36, 37]",0.2040268456375839,0.5338926174496644,0.10892842664744831,0.0,0.0,0.5362975391498881,0.10941909523595032,0.4947534847702634,0.10094299286587924,0.5213194802959903,0.10636316913421547
436,"[20, 21, 22, 28, 29, 31, 35, 36, 37]",0.2040268456375839,0.5338926174496644,0.10892842664744831,0.0,0.0,0.5362975391498881,0.10941909523595032,0.4947534847702634,0.10094299286587924,0.5213194802959903,0.10636316913421547
