,Pattern,Relative SUP,local_interest_17,local_criterion_17,local_interest_28,local_criterion_28,local_interest_77,local_criterion_77,local_interest_81,local_criterion_81,local_interest_78,local_criterion_78
309,"[13, 14, 15, 16, 17]",0.8697293895531781,0,0,0,0,0,0,0,0,0.06070509505324351,0.05279700526342513
311,"[13, 14, 15, 16, 17, 18, 19]",0.7444933920704846,0,0,0,0,0,0,0,0,0.1025370704585763,0.07633817139867574
301,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.3429981492905614,0,0,0,0,0,0,0,0,0.3313657525552661,0.1136578398647304
312,"[13, 14, 15, 16, 17, 18, 19, 20]",0.7426054122089364,0,0,0,0,0,0,0,0,0.10394004347411234,0.07718643882910796
313,"[13, 14, 15, 16, 17, 18, 19, 20, 21]",0.7426054122089364,0,0,0,0,0,0,0,0,0.10394004347411234,0.07718643882910796
314,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.7161736941472624,0,0,0,0,0,0,0,0,0.12434035496182172,0.08904929134458975
315,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28]",0.6255506607929515,0,0,0,0,0,0,0,0,0.2083392261938215,0.13032674061463723
316,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29]",0.6028949024543738,0,0,0,0,0,0,0,0,0.21966123917804692,0.13243264136725547
317,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31]",0.5802391441157961,0,0,0,0,0,0,0,0,0.23891992650316585,0.13863069366640587
318,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 32]",0.18879798615481436,0,0,0,0,0,0,0,0,0.06612706582174888,0.012484656857473042
302,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.3232572486119679,0,0,0,0,0,0,0,0,0.3258190448832359,0.10532336799433412
300,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36]",0.3837137569401604,0,0,0,0,0,0,0,0,0.3430130263760809,0.13161881703018033
282,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.31534263189812006,0,0,0,0,0,0,0,0,0.3318048234361151,0.10463220629883557
290,"[12, 13, 14, 15, 16, 17]",0.851326341764343,0,0,0,0,0,0,0,0,0.07617859793113935,0.0648528470974536
283,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.2862340812613705,0,0,0,0,0,0,0,0,0.34301733973337717,0.09818325309530261
284,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.24378411158277744,0,0,0,0,0,0,0,0,0.3235384629309486,0.07887353674847868
285,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.22316555488174653,0,0,0,0,0,0,0,0,0.30759913781738596,0.06864553227216376
286,"[12, 13]",0.9802590993214065,0,0,0,0,0,0,0,0,0.009118830143541645,0.008938816223373025
287,"[12, 13, 14]",0.9765576804441702,0,0,0,0,0,0,0,0,0.01023794223245672,0.009997941119049345
288,"[12, 13, 14, 15]",0.9259716224552745,0,0,0,0,0,0,0,0,0.03553419661414292,0.03290365769144264
289,"[12, 13, 14, 15, 16]",0.9210363972856261,0,0,0,0,0,0,0,0,0.03614151667270621,0.03328765230866772
291,"[12, 13, 14, 15, 16, 17, 18]",0.729179518815546,0,0,0,0,0,0,0,0,0.11825908053247824,0.0862320994382414
299,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35]",0.3837137569401604,0,0,0,0,0,0,0,0,0.3430130263760809,0.13161881703018033
292,"[12, 13, 14, 15, 16, 17, 18, 19]",0.7267119062307218,0,0,0,0,0,0,0,0,0.12019818406337035,0.08734945146616303
293,"[12, 13, 14, 15, 16, 17, 18, 19, 20]",0.7248611967921036,0,0,0,0,0,0,0,0,0.12166117579114544,0.08818746548710418
294,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.7248611967921036,0,0,0,0,0,0,0,0,0.12166117579114544,0.08818746548710418
295,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6989512646514497,0,0,0,0,0,0,0,0,0.1429565505258923,0.09991966178028129
296,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28]",0.6113510178901912,0,0,0,0,0,0,0,0,0.2283232622286575,0.1395856587714988
297,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29]",0.5891425046267736,0,0,0,0,0,0,0,0,0.24038680796224943,0.14162208612211488
298,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31]",0.566933991363356,0,0,0,0,0,0,0,0,0.25992432028215096,0.14735993234996714
242,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.21263035921205098,0,0,0,0,0,0,0,0,0.3267828783061433,0.06948396079858318
240,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.2728852838933951,0,0,0,0,0,0,0,0,0.36242505652281953,0.09890046443930937
162,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29]",0.5405714285714286,0,0,0,0,0,0,0,0,0.2740175173663545,0.1481260408163265
190,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36]",0.3530085959885387,0,0,0,0,0,0,0,0,0.37320079633833203,0.13174308913719915
183,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.6681948424068768,0,0,0,0,0,0,0,0,0.1531260597541615,0.10231804336581793
184,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.6681948424068768,0,0,0,0,0,0,0,0,0.1531260597541615,0.10231804336581793
185,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6441260744985673,0,0,0,0,0,0,0,0,0.1745653570445298,0.1124420981765338
186,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28]",0.5627507163323783,0,0,0,0,0,0,0,0,0.2606323566313994,0.1466710453937159
187,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29]",0.5421203438395416,0,0,0,0,0,0,0,0,0.27281571630208923,0.14789894992651945
188,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31]",0.5220630372492837,0,0,0,0,0,0,0,0,0.29177357920859026,0.1523242009507311
189,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35]",0.3530085959885387,0,0,0,0,0,0,0,0,0.37320079633833203,0.13174308913719915
191,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.3151862464183381,0,0,0,0,0,0,0,0,0.3611878093253451,0.11384142987331794
181,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.6722063037249284,0,0,0,0,0,0,0,0,0.1497021083255775,0.10063070089736528
192,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.2968481375358166,0,0,0,0,0,0,0,0,0.3554314035689392,0.10550915017118082
193,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.2693409742120344,0,0,0,0,0,0,0,0,0.36660367006035477,0.09874138964376318
194,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.22922636103151864,0,0,0,0,0,0,0,0,0.3468696275071633,0.0795116624658254
195,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.20974212034383954,0,0,0,0,0,0,0,0,0.33073574772574255,0.06936921700150245
196,"[8, 9]",0.9930955120828538,0,0,0,0,0,0,0,0,0.0029362074919960235,0.002915934482845303
197,"[8, 9, 10]",0.9723820483314154,0,0,0,0,0,0,0,0,0.011403299718781623,0.011088363938285929
198,"[8, 9, 10, 11]",0.9470655926352128,0,0,0,0,0,0,0,0,0.022389948363155332,0.021204749715623517
182,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.6699140401146132,0,0,0,0,0,0,0,0,0.15165363092889117,0.10159489659362395
180,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.7828080229226361,0,0,0,0,0,0,0,0,0.10865220437392753,0.0850538172921404
200,"[8, 9, 10, 11, 12, 13]",0.9062140391254315,0,0,0,0,0,0,0,0,0.03926279065519567,0.03558049210698112
170,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.20914285714285713,0,0,0,0,0,0,0,0,0.3319375487900078,0.06942236734693877
163,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31]",0.5205714285714286,0,0,0,0,0,0,0,0,0.2929753802728555,0.15251461224489793
164,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35]",0.352,0,0,0,0,0,0,0,0,0.3744025974025973,0.13178971428571423
165,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36]",0.352,0,0,0,0,0,0,0,0,0.3744025974025973,0.13178971428571423
166,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.3142857142857143,0,0,0,0,0,0,0,0,0.3623896103896104,0.1138938775510204
167,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.296,0,0,0,0,0,0,0,0,0.35663320463320447,0.10556342857142852
168,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.26857142857142857,0,0,0,0,0,0,0,0,0.36780547112462003,0.09878204081632652
169,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.22857142857142856,0,0,0,0,0,0,0,0,0.3480714285714286,0.07955918367346938
171,"[7, 8]",0.9959885386819485,0,0,0,0,0,0,0,0,0.0016941384392691883,0.0016873424684526357
179,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.8475644699140401,0,0,0,0,0,0,0,0,0.06821344089458714,0.05781528887283346
172,"[7, 8, 9]",0.9885386819484241,0,0,0,0,0,0,0,0,0.004876873883974897,0.004820978481293236
173,"[7, 8, 9, 10]",0.9679083094555874,0,0,0,0,0,0,0,0,0.01335423378306616,0.01292567384504226
174,"[7, 8, 9, 10, 11]",0.9426934097421203,0,0,0,0,0,0,0,0,0.02435442993877418,0.022958760601308612
175,"[7, 8, 9, 10, 11, 12]",0.92378223495702,0,0,0,0,0,0,0,0,0.03284357291659251,0.030340309192863683
176,"[7, 8, 9, 10, 11, 12, 13]",0.9020057306590258,0,0,0,0,0,0,0,0,0.04125018659229662,0.03720790469700566
177,"[7, 8, 9, 10, 11, 12, 13, 14]",0.898567335243553,0,0,0,0,0,0,0,0,0.042379831588795935,0.03808113233881492
178,"[7, 8, 9, 10, 11, 12, 13, 14, 15]",0.8515759312320917,0,0,0,0,0,0,0,0,0.06792951983556161,0.05784714411211723
199,"[8, 9, 10, 11, 12]",0.928078250863061,0,0,0,0,0,0,0,0,0.030868297499388186,0.028648195550352785
201,"[8, 9, 10, 11, 12, 13, 14]",0.9027617951668585,0,0,0,0,0,0,0,0,0.040390594230417964,0.03646308535530828
239,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.3006952491309386,0,0,0,0,0,0,0,0,0.3512325378379405,0.10561395546807134
230,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.6767091541135574,0,0,0,0,0,0,0,0,0.14836941856219943,0.10040294373154632
223,"[9, 10, 11, 12, 13]",0.9136732329084588,0,0,0,0,0,0,0,0,0.036375299331129485,0.033235137337885974
224,"[9, 10, 11, 12, 13, 14]",0.910196987253766,0,0,0,0,0,0,0,0,0.03750185318633725,0.03413407378663721
225,"[9, 10, 11, 12, 13, 14, 15]",0.8626882966396292,0,0,0,0,0,0,0,0,0.0629864273112909,0.05433765368859336
226,"[9, 10, 11, 12, 13, 14, 15, 16]",0.8586326767091541,0,0,0,0,0,0,0,0,0.06326829642070236,0.05432422670653587
227,"[9, 10, 11, 12, 13, 14, 15, 16, 17]",0.7931633835457705,0,0,0,0,0,0,0,0,0.10359245907772419,0.08216574535191448
228,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.6807647740440325,0,0,0,0,0,0,0,0,0.1449520475333449,0.0986782478862574
229,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.6784472769409038,0,0,0,0,0,0,0,0,0.14689982811731572,0.09966378836927967
231,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.6767091541135574,0,0,0,0,0,0,0,0,0.14836941856219943,0.10040294373154632
221,"[9, 10, 11]",0.9548088064889919,0,0,0,0,0,0,0,0,0.019520834973956236,0.018638665143151725
232,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6523754345307068,0,0,0,0,0,0,0,0,0.16976592455991235,0.11075111880328001
233,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28]",0.5701042873696408,0,0,0,0,0,0,0,0,0.2556335905189875,0.14573780595056993
234,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29]",0.5492468134414832,0,0,0,0,0,0,0,0,0.2677772562594424,0.14707580471260218
235,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31]",0.5289687137891078,0,0,0,0,0,0,0,0,0.2866779453217907,0.1516436640085718
236,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35]",0.3574739281575898,0,0,0,0,0,0,0,0,0.36890459762127903,0.13187377562707367
237,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36]",0.3574739281575898,0,0,0,0,0,0,0,0,0.36890459762127903,0.13187377562707367
238,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.31923522595596754,0,0,0,0,0,0,0,0,0.3569534376557528,0.11395211132579362
222,"[9, 10, 11, 12]",0.9356894553881807,0,0,0,0,0,0,0,0,0.02799005556970613,0.026189999852303244
220,"[9, 10]",0.9803012746234068,0,0,0,0,0,0,0,0,0.008545428148002077,0.008377094105689174
202,"[8, 9, 10, 11, 12, 13, 14, 15]",0.8555811277330264,0,0,0,0,0,0,0,0,0.06590682733285708,0.05638863765475171
210,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28]",0.5650172612197929,0,0,0,0,0,0,0,0,0.2589382181921302,0.14630456286805055
203,"[8, 9, 10, 11, 12, 13, 14, 15, 16]",0.8515535097813579,0,0,0,0,0,0,0,0,0.06618900258140759,0.056363477457124986
204,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.786536248561565,0,0,0,0,0,0,0,0,0.10657088043585311,0.08382186050391899
205,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.6749136939010357,0,0,0,0,0,0,0,0,0.14800796988630832,0.0998926056827616
206,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.6726121979286537,0,0,0,0,0,0,0,0,0.14995949248962198,0.10086458384371008
207,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.6708860759493671,0,0,0,0,0,0,0,0,0.1514319213148923,0.10159356746442143
208,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.6708860759493671,0,0,0,0,0,0,0,0,0.1514319213148923,0.10159356746442143
209,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6467203682393556,0,0,0,0,0,0,0,0,0.1728712186052606,0.11179933815438028
211,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29]",0.5443037974683544,0,0,0,0,0,0,0,0,0.27112157786282004,0.1475725044063451
219,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.21058688147295743,0,0,0,0,0,0,0,0,0.32904160928647336,0.06929184637448173
212,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31]",0.5241657077100115,0,0,0,0,0,0,0,0,0.2900794407693211,0.15204969536297552
213,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35]",0.35443037974683544,0,0,0,0,0,0,0,0,0.37150665789906284,0.13167324583764253
214,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36]",0.35443037974683544,0,0,0,0,0,0,0,0,0.37150665789906284,0.13167324583764253
215,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.31645569620253167,0,0,0,0,0,0,0,0,0.3594936708860759,0.11376381990065694
216,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.29804372842347526,0,0,0,0,0,0,0,0,0.35373726512967,0.10542917338157023
217,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.27042577675489066,0,0,0,0,0,0,0,0,0.3649095316210856,0.09868094353389541
218,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.23014959723820483,0,0,0,0,0,0,0,0,0.34517548906789414,0.07944199978547621
641,"[86, 87]",0.9875389408099688,0,0,0,0,0,0,0,0,0.0,0.0
